DepthOrig;DepthCorr;DepthAdj;Al;Si;Ca;Ti;K;Zr;
226.97;227.15;88.202;-2.055672621;-2.367825696;-0.486970649;-2.032204462;1.111732303;-2.048944056;
226.971;227.151;88.203;-0.67262696;-1.342646832;-0.462111165;-1.302856529;1.064054852;-1.1288212;
226.972;227.152;88.204;-2.085738831;-1.961490565;-0.367073584;-1.511596183;1.776747271;-1.556891602;
226.973;227.153;88.205;-0.58242833;-1.053074669;-0.348435293;-1.154229484;1.220383706;-1.221747515;
226.974;227.154;88.206;0.359646251;-0.027895805;-0.465525234;-0.621488385;0.743799144;-0.930781512;
226.975;227.155;88.207;-0.8931125;0.203294873;-0.499185431;-0.363390213;1.182773605;-1.326860887;
226.976;227.156;88.208;-0.051258619;0.148416278;-0.478827461;-0.441702052;0.503512387;-1.013044152;
226.977;227.157;88.209;1.001058731;0.405294809;-0.50646878;-0.357323803;0.564486339;-1.396936469;
226.978;227.158;88.21;-0.27174416;0.273352654;-0.418208759;-0.604392139;0.21212908;-0.850042255;
226.979;227.159;88.211;0.650286281;0.129734203;-0.364519354;-0.417712158;0.289248782;-0.900313868;
226.98;227.16;88.212;-0.21161174;-0.172681886;0.37802813;-0.645202534;-0.12921108;-0.528608608;
226.981;227.161;88.213;-0.15147932;0.62364156;0.89797828;0.037820086;0.690423192;-0.388457445;
226.982;227.162;88.214;0.008873801;-0.208878406;3.120967483;-0.381037952;0.384033834;-0.158426731;
226.983;227.163;88.215;-1.48441463;-1.601860622;2.614243692;-1.692761246;-1.25827391;-0.61239463;
226.984;227.164;88.216;-1.15368632;-1.127802969;0.187775943;-0.885101475;-0.623460993;-0.386934062;
226.985;227.165;88.217;0.459866951;0.160092575;-0.417981154;0.022102569;0.407397685;-0.289437601;
226.986;227.166;88.218;-0.40203107;0.448497107;-0.485984362;0.135434138;0.514719438;-0.408261413;
226.987;227.167;88.219;0.550065581;0.678520156;-0.509984007;0.363476006;0.853590247;-0.126435704;
226.988;227.168;88.22;0.069006221;0.602624226;-0.536891933;0.225878797;0.696501592;-0.059406887;
226.989;227.169;88.221;0.560087651;0.651664673;-0.529886768;0.251798912;0.832695746;-0.205651579;
226.99;227.17;88.222;0.048962081;0.854832238;-0.486717755;0.178174754;0.857769147;-0.228502312;
226.991;227.171;88.223;0.890815961;0.532566445;-0.292570999;0.511827306;0.846941996;0.268120289;
226.992;227.172;88.224;0.530021441;0.414635847;-0.159169392;-0.028634678;0.535044088;0.26202676;
226.993;227.173;88.225;-0.31183244;-0.218219444;0.158035604;-0.357323803;-0.055510478;-0.632198599;
226.994;227.174;88.226;-0.64256075;0.491699406;-0.242700294;-0.582332466;-0.280791184;-0.437205675;
226.995;227.175;88.227;-0.011170339;0.461341034;-0.405589346;-0.179743437;0.23796228;-0.347326125;
226.996;227.176;88.228;0.089050361;0.515052;-0.092557102;0.101793137;0.268734181;0.138632801;
226.997;227.177;88.229;-0.56238419;-0.039572101;0.118331239;-0.261639972;0.203961229;-0.705320945;
226.998;227.178;88.23;0.349624181;0.223144578;-0.05528052;0.00583356;0.673517642;-0.425018618;
226.999;227.179;88.231;-0.20158967;0.378439326;-0.359562631;-0.107773755;0.59411854;-0.149286437;
227;227.18;88.232;0.950948381;0.413468217;-0.443144112;-0.009608211;0.834215346;-0.650479185;
227.001;227.181;88.233;0.119116571;0.311884434;-0.108236532;-0.068342089;0.678076442;-0.100538206;
227.002;227.182;88.234;0.840705611;0.301375767;-0.086032436;-0.118527845;0.562396889;-0.310764952;
227.003;227.183;88.235;-0.12141311;-0.208878406;0.190077279;-0.113288673;0.325149333;0.083791041;
227.004;227.184;88.236;0.550065581;0.54891326;-0.458697095;0.097932694;0.675417142;-0.234595841;
227.005;227.185;88.237;0.189271061;0.969259948;-0.482317399;0.277167536;0.772671544;-0.134052615;
227.006;227.186;88.238;0.219337271;0.585109781;-0.327672692;-0.008229481;0.654142741;-0.572786692;
227.007;227.187;88.239;-0.22163381;0.260508728;0.050530347;-0.174780011;0.511870187;-0.332092303;
227.008;227.188;88.24;-0.47218556;-0.125976698;-0.437327549;-0.186085593;0.063778126;1.631547369;
227.009;227.189;88.241;;;;;;;
227.01;227.19;88.242;-0.55236212;-0.447074862;-0.001186485;-0.152444592;0.053330875;-0.761686087;
227.011;227.191;88.243;0.850727681;0.100543461;-0.281823003;0.145085245;0.420124335;-0.577356839;
227.012;227.192;88.244;0.489933161;-0.111965142;-0.410824253;-0.134796854;0.24859948;-0.284867454;
227.013;227.193;88.245;-1.17373046;-0.435398565;0.308355822;-0.395100993;-0.215638332;-0.661142861;
227.014;227.194;88.246;0.189271061;0.608462374;-0.274463786;0.201888903;0.328948333;-0.219362019;
227.015;227.195;88.247;0.399734531;0.955248391;-0.505861834;-0.226344496;0.097969126;-0.34427936;
227.016;227.196;88.248;0.109094501;0.557086668;-0.495923098;0.045540971;0.137858628;-0.534702137;
227.017;227.197;88.249;-0.10136897;0.648161784;-0.501638503;0.08138794;0.23701253;-0.551459341;
227.018;227.198;88.25;-0.73275938;-0.336150042;0.083861781;-0.331403688;-0.314412334;-0.652002567;
227.019;227.199;88.251;0.048962081;0.094705312;-0.258329146;-0.040216007;0.125321927;-0.673329918;
227.02;227.2;88.252;0.690374561;0.536069334;-0.507025146;-0.015398875;0.451845986;-0.514898168;
227.021;227.201;88.253;0.299513831;0.682023045;-0.515927017;0.254280625;0.916273748;-0.117295411;
227.022;227.202;88.254;-0.25170002;0.330566509;-0.551736813;-0.022292522;0.790716795;-0.565169781;
227.023;227.203;88.255;0.509977301;0.174104131;-0.185394505;-0.355669328;1.033852801;-0.728171678;
227.024;227.204;88.256;0.099072431;-0.245074926;0.382630802;-0.652371927;0.265884931;-0.741882118;
227.025;227.205;88.257;1.071213221;0.168265983;-0.368995579;-0.130109173;0.356111183;-0.850042255;
227.026;227.206;88.258;-0.011170339;0.203294873;-0.362875543;-0.134245362;0.172619478;-0.562123017;
227.027;227.207;88.259;-0.36194279;-0.548658645;0.405011925;-0.501263168;-0.279841434;-1.194326635;
227.028;227.208;88.26;0.349624181;0.223144578;-0.25519326;-0.076062975;0.463053036;-0.652002567;
227.029;227.209;88.261;-0.15147932;0.175271761;-0.473213213;-0.026428711;0.355731283;-0.435682293;
227.03;227.21;88.262;0.409756601;0.106381609;-0.146600559;-0.004369038;0.180787329;-0.606301101;
227.031;227.211;88.263;0.119116571;0.346913325;-0.519315797;-0.303277605;0.255247731;-1.401506616;
227.032;227.212;88.264;0.570109721;0.469514442;-0.550143581;-0.167334871;0.446337436;-0.955155628;
227.033;227.213;88.265;1.111301501;0.481190739;-0.564103332;-0.088747287;0.513959638;-0.991716801;
227.034;227.214;88.266;-0.14145725;0.62364156;-0.626391134;0.054640586;0.60760499;-0.569739928;
227.035;227.215;88.267;0.159204851;0.606127115;-0.636936816;0.226430289;0.763553944;-0.717508002;
227.036;227.216;88.268;0.399734531;0.369098289;-0.624924349;0.209609788;0.61482309;-0.484430524;
227.037;227.217;88.269;1.221544271;0.459005775;-0.611976174;0.124955794;0.712077493;-0.94296857;
227.038;227.218;88.27;0.169226921;0.267514506;-0.611520964;0.064015947;0.383463984;-1.163858991;
227.039;227.219;88.271;0.058984151;0.315387323;-0.598496921;-0.097019664;0.418794685;-0.822621375;
227.04;227.22;88.272;-0.65258282;-0.108462253;-0.107528429;-0.286181358;-0.111165829;-0.694657269;
227.041;227.221;88.273;-0.28176623;-0.103791734;0.154318061;-0.136175583;0.114114877;-0.717508002;
227.042;227.222;88.274;-0.051258619;0.134404722;-0.586180981;-0.107498009;0.479578687;-0.703797563;
227.043;227.223;88.275;0.299513831;0.62597682;-0.575837615;0.274410077;0.62071154;-0.87441637;
227.044;227.224;88.276;-0.021192409;0.456670515;-0.438794334;0.032029422;0.548720488;-0.846995491;
227.045;227.225;88.277;-0.061280689;0.113387387;0.188104705;-0.082956623;0.434180635;-0.086827767;
227.046;227.226;88.278;0.610198001;-0.127144328;0.082749048;-0.572681359;0.190474779;-1.291823097;
227.047;227.227;88.279;2.243795412;0.091202423;-0.462010007;-0.609907057;0.465332436;-2.416079169;
227.048;227.228;88.28;0.710418701;-0.259086483;0.151131596;-0.417160666;0.306344282;-0.586497132;
227.049;227.229;88.281;-0.86304629;1.03347958;0.618075155;-1.282451332;-1.466459115;0.441785861;
227.05;227.23;88.282;0.439822811;1.129225215;-0.31631775;-0.223035545;-0.230644382;0.458543066;
227.051;227.231;88.283;-0.90313457;0.896866907;-0.466283916;-0.225517258;-0.209559932;0.304681462;
227.052;227.232;88.284;-0.40203107;0.905040315;-0.51494073;0.137915851;0.118293777;0.016762224;
227.053;227.233;88.285;0.269447621;0.51388437;-0.525258807;0.41173154;0.433230885;0.179764121;
227.054;227.234;88.286;0.890815961;0.753248456;-0.464538948;0.279373503;0.504082237;0.377803808;
227.055;227.235;88.287;-0.56238419;0.012971234;-0.050880164;0.028168979;-0.13357993;0.223942205;
227.056;227.236;88.288;0.920882171;0.430982662;-0.308933244;0.250971675;0.062828376;0.691620544;
227.057;227.237;88.289;0.930904241;1.096531583;-0.517722564;0.200234427;0.22599543;0.912510965;
227.058;227.238;88.29;1.101279431;1.153745438;-0.496732359;0.339486112;0.332747333;0.540805705;
227.059;227.239;88.291;0.610198001;0.853664609;-0.474831735;0.441236353;0.380424784;0.56517982;
227.06;227.24;88.292;-0.15147932;-0.141155884;0.098479057;-0.04269772;-0.085902478;0.341242635;
227.061;227.241;88.293;0.048962081;0.019977013;-0.209672333;0.160527016;0.282980431;0.831771708;
227.062;227.242;88.294;0.449844881;0.344578065;-0.516154621;0.338383128;0.484517387;0.708377748;
227.063;227.243;88.295;-0.28176623;0.485861257;-0.56842782;0.26007129;0.497433987;0.199568089;
227.064;227.244;88.296;0.710418701;0.469514442;-0.54422586;0.347482743;0.518328488;0.629161873;
227.065;227.245;88.297;0.389712461;-0.090947808;-0.099461109;0.054089095;0.489646037;0.389990866;
227.066;227.246;88.298;-0.15147932;-0.058254176;-0.085476069;0.127988999;0.60228639;0.467683359;
227.067;227.247;88.299;1.311742901;0.372601178;-0.562687125;0.665969269;1.308520509;0.050276633;
227.068;227.248;88.3;0.028917941;0.760254234;-0.560309921;0.482046747;0.97363865;0.521001736;
227.069;227.249;88.301;1.131345641;0.875849573;-0.569085344;0.488940395;1.109452903;0.528618647;
227.07;227.25;88.302;0.229359341;0.627144449;-0.561018024;0.237460125;0.712267443;0.324485431;
227.071;227.251;88.303;-0.0913469;0.544242742;-0.565519538;0.294539528;0.725943843;0.51643159;
227.072;227.252;88.304;;;;;;;
227.073;227.253;88.305;-0.73275938;-0.775178804;-0.583904935;-0.935011485;-0.967080552;-0.006088509;
227.074;227.254;88.306;-1.33408358;-0.67943317;-0.591061836;-0.995951331;-0.926621201;0.153866623;
227.075;227.255;88.307;0.940926311;0.011803605;-0.573789173;-0.439220339;-0.122372879;0.132539272;
227.076;227.256;88.308;0.489933161;0.339907547;-0.575837615;-0.128178952;0.162552128;0.208708383;
227.077;227.257;88.309;0.069006221;0.245329542;-0.563091755;-0.339951811;0.068146976;-0.245259517;
227.078;227.258;88.31;0.018895871;0.543075112;-0.548196296;-0.249782898;0.160272728;0.260503378;
227.079;227.259;88.311;0.600175931;0.315387323;-0.554569226;-0.240407537;0.170340078;5.01958E-06;
227.08;227.26;88.312;0.279469691;0.237156134;-0.552343759;-0.227723226;0.138238528;-0.062453651;
227.081;227.261;88.313;-0.18154553;0.348080954;-0.563167624;-0.103637566;0.085812326;0.04875325;
227.082;227.262;88.314;-0.08132483;0.824473866;-0.547842245;0.224775813;0.575123539;2.39628524;
227.083;227.263;88.315;-0.20158967;-0.186693442;-0.562307784;0.008866765;0.61995174;0.324485431;
227.084;227.264;88.316;-1.394216;-0.257918853;-0.568200215;-0.333609655;-0.096539679;0.356476457;
227.085;227.265;88.317;-0.26172209;-0.116635661;-0.320743396;-0.486372889;-0.14022818;0.082267659;
227.086;227.266;88.318;-0.12141311;0.32706362;-0.182840275;-0.027531695;0.433610785;0.284877493;
227.087;227.267;88.319;0.329580041;0.505710962;-0.483683026;0.06318871;0.493445037;0.627638491;
227.088;227.268;88.32;-0.24167795;0.573433484;-0.306581329;0.009418257;0.158373228;0.62002158;
227.089;227.269;88.321;1.291698761;0.942404465;-0.529583295;-0.042973466;0.665919642;0.204138236;
227.09;227.27;88.322;0.189271061;0.554751409;-0.347069665;-0.277357489;0.349462933;-0.572786692;
227.091;227.271;88.323;0.710418701;0.732231121;-0.43813681;-0.16540465;0.58823009;0.102071628;
227.092;227.272;88.324;0.519999371;0.934231057;-0.594956405;0.059879759;0.727273493;0.385420719;
227.093;227.273;88.325;0.650286281;0.941236835;-0.569591132;-0.008505227;0.643315591;-0.140146144;
227.094;227.274;88.326;0.519999371;1.011294616;-0.533654889;0.072564071;0.549100388;0.294017787;
227.095;227.275;88.327;0.279469691;0.638820746;-0.239589698;-0.070823803;0.59981704;-0.042649682;
227.096;227.276;88.328;-0.16150139;0.069017459;0.350715574;-0.580402245;0.114874677;0.287924258;
227.097;227.277;88.329;0.058984151;0.797618384;-0.222038851;-0.302450367;0.306534232;0.251363085;
227.098;227.278;88.33;0.820661471;1.164254105;-0.512083027;-0.046006671;0.60266629;0.245269556;
227.099;227.279;88.331;0.159204851;1.03581484;-0.146448822;-0.204284823;0.429621835;0.175193974;
227.1;227.28;88.332;1.141367711;0.88402298;-0.333742149;-0.016226112;0.647684441;0.830248325;
227.101;227.281;88.333;0.840705611;1.247155813;-0.584486591;-0.173677027;0.507501337;0.348859546;
227.102;227.282;88.334;-0.17152346;1.18176855;-0.358803949;-0.475343053;0.324389532;0.711424513;
227.103;227.283;88.335;0.610198001;0.818635718;-0.21020341;-0.330300704;0.199022529;0.487487328;
227.104;227.284;88.336;-0.5924504;0.268682136;0.440467669;-0.769563939;-0.302635434;-0.074640709;
227.105;227.285;88.337;0.179248991;0.508046221;0.0504039;-0.352360377;0.289058832;0.292494404;
227.106;227.286;88.338;0.399734531;0.841988312;-0.590758364;-0.327543245;0.458684186;0.038089575;
227.107;227.287;88.339;0.048962081;0.728728232;-0.628717759;-0.421296854;0.210799429;-0.361036565;
227.108;227.288;88.34;0.129138641;1.74339843;-0.556238327;-0.44115056;0.046492675;0.281830729;
227.109;227.289;88.341;1.101279431;1.175930402;-0.383688722;-0.261088481;0.186485829;-0.077687473;
227.11;227.29;88.342;0.129138641;0.613132893;0.331723231;-1.189800706;-1.113152106;-0.292484365;
227.111;227.291;88.343;0.259425551;0.55241615;0.029312537;-0.687391658;-0.341195285;0.003051784;
227.112;227.292;88.344;0.429800741;0.976265726;-0.287791302;-0.55641235;0.024078575;0.112735303;
227.113;227.293;88.345;-0.021192409;0.51388437;0.134238274;-0.69400956;-0.068996928;0.231559116;
227.114;227.294;88.346;0.269447621;0.718219565;-0.063448998;-0.544003785;0.119053577;-0.033509389;
227.115;227.295;88.347;0.239381411;0.460173404;-0.486591308;0.014105938;0.550240088;0.088361188;
227.116;227.296;88.348;-0.40203107;0.130901833;-0.591618203;-0.761843054;-0.324099785;-0.659619478;
227.117;227.297;88.349;0.239381411;1.089525805;-0.532719181;-1.033728521;-0.624030843;-0.336662449;
227.118;227.298;88.35;1.221544271;1.213294552;-0.11557046;-0.653199165;-0.192654381;-0.356466418;
227.119;227.299;88.351;-0.86304629;0.394786142;0.26131753;-0.818095219;-0.343474685;-0.193464521;
227.12;227.3;88.352;-0.34189865;0.084196645;0.203076033;-0.657059608;0.068146976;-0.549935959;
227.121;227.301;88.353;-1.05346562;-0.029063434;0.237242018;-0.769012447;-0.053421028;-0.382363916;
227.122;227.302;88.354;1.201500131;0.536069334;-0.380578126;-0.298038433;0.546251138;-0.744928882;
227.123;227.303;88.355;-0.58242833;1.042820618;-0.232205192;-1.156435451;-0.708368645;-1.345141474;
227.124;227.304;88.356;-1.10357597;0.801121273;0.053640943;-1.097701572;-0.676646994;-0.75711594;
227.125;227.305;88.357;-0.1915676;0.808127051;-0.21060804;-0.654577894;0.096259576;-0.294007747;
227.126;227.306;88.358;-0.17152346;0.47652022;-0.223455058;-0.719653929;0.106896777;-0.003041745;
227.127;227.307;88.359;0.219337271;0.838485423;-0.266725228;-0.347121205;0.382514234;-0.316858481;
227.128;227.308;88.36;0.349624181;0.880520091;-0.567239218;0.182862435;0.910575248;-0.070070562;
227.129;227.309;88.361;0.700396631;1.198115366;-0.51155195;0.078630481;0.533714438;-0.169090406;
227.13;227.31;88.362;0.429800741;0.628312079;-0.185242768;-0.18829156;0.031486625;0.411318217;
227.131;227.311;88.363;-0.001148269;0.533734075;-0.104746595;-0.344088;-0.013341576;0.313821755;
227.132;227.312;88.364;-0.23165588;0.785942087;-0.409433336;0.138467343;0.168440578;-0.070070562;
227.133;227.313;88.365;-0.35192072;1.101202102;-0.5336296;-0.140587518;-0.209369982;0.08988457;
227.134;227.314;88.366;0.830683541;0.741572159;-0.547918113;0.051607381;0.005653424;-0.620011541;
227.135;227.315;88.367;0.540043511;0.673849637;-0.551129867;0.217054928;0.321540282;-0.819574611;
227.136;227.316;88.368;-0.24167795;0.233653245;-0.302357999;0.403734909;0.363139334;-0.380840534;
227.137;227.317;88.369;0.830683541;0.553583779;-0.380755152;0.483701223;0.558028039;-0.830238286;
227.138;227.318;88.37;1.071213221;0.852496979;-0.529937347;1.252756566;1.140604704;0.453972919;
227.139;227.319;88.371;0.840705611;0.853664609;-0.535020517;0.758895641;0.770202194;-0.278773925;
227.14;227.32;88.372;1.201500131;0.962254169;-0.607575817;0.577730578;0.98693515;-0.393027591;
227.141;227.321;88.373;0.229359341;0.675017267;-0.548398612;0.586830193;0.649204041;-0.574310074;
227.142;227.322;88.374;0.109094501;0.356254362;-0.48224153;0.418073696;0.576453189;-0.155379966;
227.143;227.323;88.375;0.169226921;0.838485423;-0.504218023;0.838586209;0.910765198;-0.099014824;
227.144;227.324;88.376;0.159204851;0.597953707;-0.391351412;0.339210366;0.376055934;-0.176707317;
227.145;227.325;88.377;1.041147011;0.43798844;-0.364671091;0.447854254;0.413096185;0.204138236;
227.146;227.326;88.378;0.309535901;0.02931805;-0.311765657;0.34500103;0.062448476;-0.432635529;
227.147;227.327;88.379;0.780573191;0.530231185;-0.442410719;0.536092946;0.538653138;-0.275727161;
227.148;227.328;88.38;1.291698761;0.391283253;-0.542733785;0.367060703;0.569994889;-0.094444678;
227.149;227.329;88.381;0.700396631;0.728728232;-0.555656671;0.593448095;0.62204119;-0.668759772;
227.15;227.33;88.382;0.369668321;0.413468217;-0.524474835;0.27827052;0.438929386;-0.542319048;
227.151;227.331;88.383;0.469889021;0.73573401;-0.365303326;0.789503437;0.770961994;-0.062453651;
227.152;227.332;88.384;0.970992521;0.679687785;-0.467270203;0.705125189;0.667439242;-0.563646399;
227.153;227.333;88.385;-0.30181037;1.028809062;-0.485478574;0.20409487;0.562776789;-0.307718187;
227.154;227.334;88.386;0.830683541;0.459005775;-0.17879397;-0.295832465;0.278611581;-0.393027591;
227.155;227.335;88.387;0.259425551;0.14024287;-0.162279989;0.192513542;0.62109144;-0.402167884;
227.156;227.336;88.388;-0.0913469;0.206797762;-0.41097599;0.061534234;0.296466882;-0.906407397;
227.157;227.337;88.389;0.910860101;0.221976948;-0.34347857;0.494179567;0.291148282;-0.827191522;
227.158;227.338;88.39;0.269447621;0.130901833;-0.310728791;0.387190154;0.417844935;-0.508804639;
227.159;227.339;88.391;0.008873801;0.491699406;-0.467573676;0.460814312;0.581011989;-0.907930779;
227.16;227.34;88.392;0.981014591;0.184612798;-0.277119173;0.186722877;0.482048037;-0.674853301;
227.161;227.341;88.393;-0.78286973;-0.71562969;0.679452539;-0.468725151;-0.386973236;-0.792153731;
227.162;227.342;88.394;0.259425551;0.234820875;-0.318138587;0.269446651;0.468751536;-0.581926986;
227.163;227.343;88.395;-0.37196486;0.492867036;-0.419372072;0.365681973;0.61615274;-0.863752695;
227.164;227.344;88.396;0.459866951;0.283861322;-0.13762282;0.481495255;0.434940435;-0.469196702;
227.165;227.345;88.397;0.179248991;-0.365340784;0.599209259;0.473498624;0.377765484;0.581937025;
227.166;227.346;88.398;-0.11139104;0.643491265;-0.296263252;0.819559741;0.936598399;-0.196511286;
227.167;227.347;88.399;-0.011170339;0.576936373;-0.447595047;0.276340298;0.476919387;-0.588020514;
227.168;227.348;88.4;0.499955231;0.346913325;-0.190578832;0.175417295;0.539792838;-0.679423447;
227.169;227.349;88.401;0.249403481;0.079526127;0.012419215;-0.12900619;0.104617377;-0.697704034;
227.17;227.35;88.402;-0.36194279;-0.281271447;0.453137661;-0.199045651;-0.169480481;-0.985623272;
227.171;227.351;88.403;0.439822811;-0.196034479;0.090082975;-0.094537951;0.012491624;-0.834808433;
227.172;227.352;88.404;0.459866951;0.324728361;-0.526219804;0.054364841;0.553659189;-0.642862274;
227.173;227.353;88.405;0.219337271;0.517387259;-0.529254533;0.330937988;0.585190889;-0.816527846;
227.174;227.354;88.406;1.111301501;0.515052;-0.542834943;0.174038566;0.795845445;-1.311627065;
227.175;227.355;88.407;0.139160711;0.594450818;-0.548322743;0.32542307;0.629829141;-0.987146654;
227.176;227.356;88.408;0.289491761;0.448497107;-0.466814994;0.113925957;0.709798093;-0.853089019;
227.177;227.357;88.409;0.930904241;0.192786206;-0.361535204;-0.06089695;0.567335589;-0.72969506;
227.178;227.358;88.41;0.720440771;0.060844052;-0.017978649;-0.326716007;0.385933334;-1.28725295;
227.179;227.359;88.411;1.462073951;0.541907482;-0.440210541;0.259795544;0.865177197;-0.813481082;
227.18;227.36;88.412;1.091257361;0.40062429;-0.382373673;0.038371578;0.483947537;-0.875939753;
227.181;227.361;88.413;0.670330421;0.247664801;-0.330606263;0.005282069;0.60019694;-0.839378579;
227.182;227.362;88.414;-1.33408358;-1.063583336;1.24555585;-1.008084151;-0.808472298;-0.723601531;
227.183;227.363;88.415;0.329580041;-0.245074926;0.476201597;-0.205112061;0.095689726;-0.697704034;
227.184;227.364;88.416;0.259425551;0.487028887;-0.376784715;0.346655505;0.60836479;-0.460056409;
227.185;227.365;88.417;0.760529051;0.571098224;-0.507227462;0.241872059;0.873724947;-0.781490055;
227.186;227.366;88.418;2.313949902;0.69836986;-0.516154621;0.49335233;0.931279799;-0.839378579;
227.187;227.367;88.419;0.389712461;0.10521398;-0.18218275;0.062085726;0.646354791;-0.674853301;
227.188;227.368;88.42;0.540043511;-0.139988255;-0.120122552;-0.20649079;0.294947282;-0.786060202;
227.189;227.369;88.421;0.369668321;0.392450882;-0.494835654;0.104550596;0.530295338;-0.597160808;
227.19;227.37;88.422;0.890815961;0.777768679;-0.581603599;0.340313349;0.852450547;-1.067885911;
227.191;227.371;88.423;0.449844881;0.560589557;-0.557932717;0.199682935;0.739430294;-0.799770642;
227.192;227.372;88.424;1.331787041;0.532566445;-0.465626392;0.250695929;0.772861494;-0.551459341;
227.193;227.373;88.425;0.139160711;0.519722518;-0.335234224;-0.044627941;0.407207735;-1.171475902;
227.194;227.374;88.426;1.171433921;0.658670451;-0.425593265;0.589311906;1.002890951;-0.316858481;
227.195;227.375;88.427;1.211522201;0.77309816;-0.464791842;0.156942319;0.895189298;-0.900313868;
227.196;227.376;88.428;1.201500131;0.762589493;-0.337889612;0.445372541;0.868976197;-0.578880221;
227.197;227.377;88.429;1.091257361;0.21730643;-0.278914721;0.11034126;0.361239833;-0.603254337;
227.198;227.378;88.43;-0.25170002;-0.546323385;0.277072829;-0.169540838;-0.047722527;-0.671806536;
227.199;227.379;88.431;-0.65258282;-1.195525491;0.920991638;-0.598049983;-0.476819589;-1.162335608;
227.2;227.38;88.432;0.359646251;-0.296450632;0.179354571;-0.096468172;-0.039364727;-0.196511286;
227.201;227.381;88.433;1.131345641;0.267514506;-0.397597895;0.201888903;0.575313489;-0.783013438;
227.202;227.382;88.434;-0.061280689;0.467179182;-0.395802347;0.348861473;0.561447139;-0.207174961;
227.203;227.383;88.435;1.712625701;0.714716676;-0.449643488;0.402080433;0.853780197;-0.156903348;
227.204;227.384;88.436;0.600175931;0.537236964;-0.155350692;0.411180048;0.554039089;-0.45396288;
227.205;227.385;88.437;0.319557971;0.516219629;-0.139620683;0.067049152;0.577972789;-0.679423447;
227.206;227.386;88.438;-0.40203107;-0.22989574;0.271660897;-0.214763168;0.268924131;-0.690087123;
227.207;227.387;88.439;-0.48220763;-0.478600864;0.395578977;-0.546485498;-0.13832868;-0.699227416;
227.208;227.388;88.44;0.129138641;0.308381545;-0.322083734;0.004179085;0.759564994;-0.388457445;
227.209;227.389;88.441;1.842912611;0.4403237;-0.265157285;0.230566477;0.932609449;-0.778443291;
227.21;227.39;88.442;1.231566341;0.404127179;-0.241916323;0.056295062;0.571134589;-0.98409989;
227.211;227.391;88.443;0.830683541;0.005965456;0.175080662;-0.10474055;0.263795481;-0.549935959;
227.212;227.392;88.444;0.159204851;0.502208073;0.001241298;-0.057587999;0.439119336;-0.641338892;
227.213;227.393;88.445;0.930904241;0.519722518;0.030374692;-0.072202532;0.511870187;-0.55755287;
227.214;227.394;88.446;0.159204851;0.530231185;-0.05146182;0.162732983;0.626030141;-0.819574611;
227.215;227.395;88.447;-0.21161174;-0.3816876;0.798262159;-0.608804073;-0.14459703;-0.994763565;
227.216;227.396;88.448;-0.27174416;0.083029016;0.230489747;-0.183879626;0.323819682;-0.396074356;
227.217;227.397;88.449;0.069006221;-0.034901583;0.052604078;-0.129557682;0.304444782;-0.324475392;
227.218;227.398;88.45;0.720440771;0.414635847;-0.124927539;-0.23820157;0.575313489;-1.095306791;
227.219;227.399;88.451;1.071213221;0.2161388;-0.361661651;-0.085989828;0.725373993;-0.426542;
227.22;227.4;88.452;0.970992521;0.66334097;-0.361408757;0.799706036;1.304721509;0.272690436;
227.221;227.401;88.453;0.008873801;-0.660751095;0.560516471;-0.40337337;0.005843374;-0.630675216;
227.222;227.402;88.454;-1.34410565;-1.591351955;1.34405808;-1.05606394;-0.855959799;-0.769302998;
227.223;227.403;88.455;0.890815961;-0.137652995;0.186460894;-0.271566825;0.357820733;-1.311627065;
227.224;227.404;88.456;0.469889021;0.172936501;-0.155831191;-0.35015441;-0.001754626;-1.250691777;
227.225;227.405;88.457;0.519999371;0.525560667;-0.366188455;0.216503436;0.59639794;-0.652002567;
227.226;227.406;88.458;1.151389781;0.025815161;-0.40161891;0.132952425;0.533334538;-0.958202392;
227.227;227.407;88.459;0.610198001;0.209133022;-0.366871269;-0.03663131;0.514719438;-1.134914729;
227.228;227.408;88.46;0.590153861;0.433317922;-0.350863076;0.111444244;0.59848739;-0.875939753;
227.229;227.409;88.461;1.702603631;0.425144514;-0.399368153;0.287370135;0.918173248;-0.236119223;
227.23;227.41;88.462;1.271654621;0.492867036;-0.176290319;0.337831636;0.752156944;-0.354943036;
227.231;227.411;88.463;0.329580041;0.47652022;-0.273148737;0.060155505;0.59145924;-0.630675216;
227.232;227.412;88.464;0.760529051;0.14024287;-0.172749802;-0.178640454;0.474070136;-0.856135784;
227.233;227.413;88.465;0.469889021;0.355086733;0.610311308;-0.640239107;0.552899389;-1.203466928;
227.234;227.414;88.466;0.449844881;0.495202295;0.933029394;-0.510087038;0.676556842;-1.374085736;
227.235;227.415;88.467;0.540043511;0.079526127;1.540733776;-0.705039396;0.078214326;-1.593452775;
227.236;227.416;88.468;0.159204851;0.014138864;1.401515606;-0.87131418;-0.025498377;-1.27354251;
227.237;227.417;88.469;-0.30181037;-0.023225286;1.1759847;-0.913227558;-0.187525731;-1.403029998;
227.238;227.418;88.47;0.159204851;-0.224057592;1.555477498;-1.223717453;-0.074505478;-1.649817916;
227.239;227.419;88.471;-0.07130276;-0.134150106;2.530813948;-1.416188098;-0.380324986;-1.860044662;
227.24;227.42;88.472;0.449844881;0.14257813;1.365503494;-0.85918136;-0.076784878;-1.11511076;
