AdjDepth;Time;Ti
77.98;500785.1794;-0.324
77.981;500785.3841;-0.414
77.982;500785.5888;0.394
77.983;500785.7935;0.071
77.984;500785.9983;0.695
77.985;500786.203;0.341
77.986;500786.4077;-0.415
77.987;500786.6124;0.654
77.988;500786.8172;1.015
77.989;500787.0219;1.564
77.99;500787.2266;
77.991;500787.4313;-0.181
77.992;500787.6361;0.639
77.993;500787.8408;0.35
77.994;500788.0455;0.757
77.995;500788.2503;0.967
77.996;500788.455;0.177
77.997;500788.6598;0.701
77.998;500788.8645;1.766
77.999;500789.0692;1.364
78;500789.274;0.348
78.001;500789.4787;-0.119
78.002;500789.6835;-0.297
78.003;500789.8882;0.036
78.004;500790.093;0.645
78.005;500790.2977;0.89
78.006;500790.5025;-0.198
78.007;500790.7072;-1.702
78.008;500790.912;-2.182
78.009;500791.1167;-0.116
78.01;500791.3215;-0.106
78.011;500791.5263;-0.741
78.012;500791.731;0.347
78.013;500791.9358;0.732
78.014;500792.1406;0.639
78.015;500792.3453;0.274
78.016;500792.5501;0.672
78.017;500792.7549;0.922
78.018;500792.9596;0.342
78.019;500793.1644;-0.7
78.02;500793.3692;0.322
78.021;500793.574;0.632
78.022;500793.7787;-0.031
78.023;500793.9835;0.385
78.024;500794.1883;-0.024
78.025;500794.3931;0.573
78.026;500794.5979;0.197
78.027;500794.8027;-0.21
78.028;500795.0075;0.082
78.029;500795.2123;-0.191
78.03;500795.417;-0.123
78.031;500795.6218;0.265
78.032;500795.8266;0.126
78.033;500796.0314;0.599
78.034;500796.2362;0.539
78.035;500796.441;0.94
78.036;500796.6458;0.291
78.037;500796.8506;-0.949
78.038;500797.0555;0.426
78.039;500797.2603;
78.04;500797.4651;-0.754
78.041;500797.6699;-0.526
78.042;500797.8747;-0.048
78.043;500798.0795;-0.65
78.044;500798.2843;0.575
78.045;500798.4892;0.357
78.046;500798.694;0.578
78.047;500798.8988;0.664
78.048;500799.1036;0.068
78.049;500799.3085;0.953
78.05;500799.5133;0.703
78.051;500799.7181;0.081
78.052;500799.923;0.632
78.053;500800.1278;0.103
78.054;500800.3326;0.59
78.055;500800.5375;0.339
78.056;500800.7423;0.576
78.057;500800.9472;0.4
78.058;500801.152;-0.537
78.059;500801.3569;-0.138
78.06;500801.5617;0.382
78.061;500801.7666;0.788
78.062;500801.9714;0.389
78.063;500802.1763;0.457
78.064;500802.3812;0.352
78.065;500802.586;-0.262
78.066;500802.7909;0.067
78.067;500802.9958;-0.201
78.068;500803.2006;-0.593
78.069;500803.4055;-1.838
78.07;500803.6104;-0.488
78.071;500803.8153;-0.248
78.072;500804.0201;-2.314
78.073;500804.225;-0.207
78.074;500804.4299;-0.387
78.075;500804.6348;
78.076;500804.8397;
78.077;500805.0446;
78.078;500805.2494;-2.481
78.079;500805.4543;-1.36
78.08;500805.6592;-0.794
78.081;500805.8641;
78.082;500806.069;-0.946
78.083;500806.2739;-0.867
78.084;500806.4789;-0.555
78.085;500806.6838;-0.03
78.086;500806.8887;0.393
78.087;500807.0936;0.681
78.088;500807.2985;0.213
78.089;500807.5034;0.383
78.09;500807.7083;-0.236
78.091;500807.9133;1.082
78.092;500808.1182;0.168
78.093;500808.3231;-0.417
78.094;500808.528;0.56
78.095;500808.733;0.809
78.096;500808.9379;0.402
78.097;500809.1429;1.018
78.098;500809.3478;0.548
78.099;500809.5527;-0.981
78.1;500809.7577;0.145
78.101;500809.9626;0.411
78.102;500810.1676;0.39
78.103;500810.3725;-0.388
78.104;500810.5775;0.142
78.105;500810.7825;0.003
78.106;500810.9874;0.613
78.107;500811.1924;0.744
78.108;500811.3973;0.303
78.109;500811.6023;0.434
78.11;500811.8073;-0.112
78.111;500812.0123;-0.868
78.112;500812.2172;-0.128
78.113;500812.4222;-0.044
78.114;500812.6272;-0.087
78.115;500812.8322;0.114
78.116;500813.0372;-0.558
78.117;500813.2422;-1.193
78.118;500813.4471;-1.005
78.119;500813.6521;-0.045
78.12;500813.8571;0.126
78.121;500814.0621;-0.539
78.122;500814.2671;0.09
78.123;500814.4721;0.387
78.124;500814.6772;0.54
78.125;500814.8822;0.446
78.126;500815.0872;-0.067
78.127;500815.2922;0.238
78.128;500815.4972;-0.295
78.129;500815.7022;-0.216
78.13;500815.9073;0.307
78.131;500816.1123;-0.329
78.132;500816.3173;-0.027
78.133;500816.5223;-0.229
78.134;500816.7274;-0.827
78.135;500816.9324;-0.864
78.136;500817.1375;-0.211
78.137;500817.3425;-0.205
78.138;500817.5475;-0.228
78.139;500817.7526;-0.39
78.14;500817.9576;0.167
78.141;500818.1627;-0.493
78.142;500818.3678;-0.014
78.143;500818.5728;-0.003
78.144;500818.7779;-0.244
78.145;500818.9829;0.081
78.146;500819.188;-0.066
78.147;500819.3931;-0.262
78.148;500819.5982;-0.321
78.149;500819.8032;-0.639
78.15;500820.0083;-1.173
78.151;500820.2134;0.206
78.152;500820.4185;0.036
78.153;500820.6236;-0.273
78.154;500820.8287;-0.55
78.155;500821.0338;-0.683
78.156;500821.2389;0.077
78.157;500821.4439;-0.135
78.158;500821.649;-0.13
78.159;500821.8542;-0.383
78.16;500822.0593;0.35
78.161;500822.2644;-0.04
78.162;500822.4695;-0.143
78.163;500822.6746;-0.187
78.164;500822.8797;-0.353
78.165;500823.0848;-0.858
78.166;500823.29;-0.545
78.167;500823.4951;-0.072
78.168;500823.7002;0.201
78.169;500823.9054;0.959
78.17;500824.1105;0.591
78.171;500824.3156;0.484
78.172;500824.5208;-0.381
78.173;500824.7259;-3.004
78.174;500824.9311;-1.033
78.175;500825.1362;
78.176;500825.3414;
78.177;500825.5465;-0.348
78.178;500825.7517;-0.355
78.179;500825.9568;0.11
78.18;500826.162;0.844
78.181;500826.3672;1.156
78.182;500826.5724;0.575
78.183;500826.7775;0.478
78.184;500826.9827;-0.315
78.185;500827.1879;-1.919
78.186;500827.3931;-1.016
78.187;500827.5983;-1.003
78.188;500827.8034;-1.551
78.189;500828.0086;0.307
78.19;500828.2138;0.374
78.191;500828.419;0.11
78.192;500828.6242;0.369
78.193;500828.8294;-0.048
78.194;500829.0347;0.151
78.195;500829.2399;0.479
78.196;500829.4451;-0.339
78.197;500829.6503;0.187
78.198;500829.8555;-0.698
78.199;500830.0607;-0.114
78.2;500830.266;-0.113
78.201;500830.4712;0.234
78.202;500830.6764;0.347
78.203;500830.8817;-0.117
78.204;500831.0869;0.14
78.205;500831.2922;0.03
78.206;500831.4974;0.458
78.207;500831.7027;-1.052
78.208;500831.9079;-0.673
78.209;500832.1132;-1.11
78.21;500832.3184;-0.936
78.211;500832.5237;-0.079
78.212;500832.729;-0.326
78.213;500832.9342;-1.273
78.214;500833.1395;-1.006
78.215;500833.3448;-0.102
78.216;500833.5501;-0.643
78.217;500833.7553;-0.384
78.218;500833.9606;-0.619
78.219;500834.1659;-0.795
78.22;500834.3712;-0.601
78.221;500834.5765;-0.753
78.222;500834.7818;-0.82
78.223;500834.9871;-1.656
78.224;500835.1924;-1.015
78.225;500835.3978;0.303
78.226;500835.6031;-0.409
78.227;500835.8084;-0.324
78.228;500836.0137;0.024
78.229;500836.219;-0.006
78.23;500836.4244;-0.317
78.231;500836.6297;-0.942
78.232;500836.835;-1.734
78.233;500837.0404;-0.78
78.234;500837.2457;-0.151
78.235;500837.4511;0.084
78.236;500837.6564;0.1
78.237;500837.8618;0.129
78.238;500838.0671;-0.295
78.239;500838.2725;-0.236
78.24;500838.4779;-0.283
78.241;500838.6833;-0.509
78.242;500838.8886;-0.101
78.243;500839.094;-0.343
78.244;500839.2994;-0.028
78.245;500839.5048;0.032
78.246;500839.7102;0.1
78.247;500839.9156;0.013
78.248;500840.121;0.316
78.249;500840.3264;0.454
78.25;500840.5318;-0.049
78.251;500840.7372;0.311
78.252;500840.9426;0.311
78.253;500841.148;0.526
78.254;500841.3534;-0.036
78.255;500841.5589;0.305
78.256;500841.7643;0.088
78.257;500841.9697;0.505
78.258;500842.1752;0.422
78.259;500842.3806;1.007
78.26;500842.586;0.572
78.261;500842.7915;-0.961
78.262;500842.9969;-2.352
78.263;500843.2024;-2.162
78.264;500843.4079;-1.134
78.265;500843.6133;-1.646
78.266;500843.8188;-1.142
78.267;500844.0243;0.686
78.268;500844.2297;0.611
78.269;500844.4352;0.654
78.27;500844.6407;0.316
78.271;500844.8462;0.422
78.272;500845.0517;0.237
78.273;500845.2572;-1.23
78.274;500845.4627;-1.493
78.275;500845.6682;-1.029
78.276;500845.8737;-0.426
78.277;500846.0792;0.635
78.278;500846.2847;0.95
78.279;500846.4903;0.881
78.28;500846.6958;-0.465
78.281;500846.9013;-1.38
78.282;500847.1069;-0.673
78.283;500847.3124;-0.624
78.284;500847.5179;0.429
78.285;500847.7235;0.25
78.286;500847.929;1.299
78.287;500848.1346;1.1
78.288;500848.3401;0.975
78.289;500848.5457;0.956
78.29;500848.7513;0.002
78.291;500848.9569;0.695
78.292;500849.1624;0.997
78.293;500849.368;0.253
78.294;500849.5736;0.521
78.295;500849.7792;-0.385
78.296;500849.9848;-0.648
78.297;500850.1904;-0.247
78.298;500850.396;-0.114
78.299;500850.6016;-0.674
78.3;500850.8072;0.077
78.301;500851.0128;-0.615
78.302;500851.2184;-1.126
78.303;500851.424;-1.042
78.304;500851.6297;-0.544
78.305;500851.8353;-0.274
78.306;500852.041;0.722
78.307;500852.2466;1.034
78.308;500852.4522;0.673
78.309;500852.6579;0.731
78.31;500852.8635;-2.15
78.311;500853.0692;-1.517
78.312;500853.2749;-1.243
78.313;500853.4805;-0.112
78.314;500853.6862;0.034
78.315;500853.8919;-0.422
78.316;500854.0976;0.223
78.317;500854.3032;-0.09
78.318;500854.5089;0.176
78.319;500854.7146;0.515
78.32;500854.9203;-0.018
78.321;500855.126;0.497
78.322;500855.3317;0.387
78.323;500855.5374;0.373
78.324;500855.7432;0.593
78.325;500855.9489;0.602
78.326;500856.1546;0.121
78.327;500856.3603;0.288
78.328;500856.5661;0.445
78.329;500856.7718;0.279
78.33;500856.9776;0.505
78.331;500857.1833;0.634
78.332;500857.3891;0.525
78.333;500857.5948;0.551
78.334;500857.8006;0.087
78.335;500858.0064;0.409
78.336;500858.2121;0.117
78.337;500858.4179;0.379
78.338;500858.6237;0.328
78.339;500858.8295;0.024
78.34;500859.0353;0.701
78.341;500859.2411;0.118
78.342;500859.4469;0.437
78.343;500859.6526;-1.577
78.344;500859.8585;-1.148
78.345;500860.0643;-1.298
78.346;500860.2701;-0.947
78.347;500860.4759;-1.375
78.348;500860.6817;-0.672
78.349;500860.8876;0.485
78.35;500861.0934;0.061
78.351;500861.2993;0.295
78.352;500861.5051;-0.246
78.353;500861.711;-0.087
78.354;500861.9168;0.046
78.355;500862.1227;0.019
78.356;500862.3286;0.018
78.357;500862.5344;-0.351
78.358;500862.7403;-0.074
78.359;500862.9462;-0.716
78.36;500863.1521;-1.204
78.361;500863.358;-0.838
78.362;500863.5638;-0.262
78.363;500863.7697;0.233
78.364;500863.9757;-0.02
78.365;500864.1816;0.053
78.366;500864.3875;0.342
78.367;500864.5934;0.142
78.368;500864.7993;-0.354
78.369;500865.0053;-0.778
78.37;500865.2112;-0.785
78.371;500865.4171;-0.61
78.372;500865.6231;-0.274
78.373;500865.829;-0.143
78.374;500866.035;-1.15
78.375;500866.2409;-1.227
78.376;500866.4469;-1.27
78.377;500866.6529;-1.075
78.378;500866.8588;-0.139
78.379;500867.0648;-0.472
78.38;500867.2708;-0.154
78.381;500867.4768;-0.197
78.382;500867.6828;-1.267
78.383;500867.8888;0.132
78.384;500868.0948;-0.062
78.385;500868.3008;-0.021
78.386;500868.5068;-0.321
78.387;500868.7129;-0.495
78.388;500868.9189;-0.536
78.389;500869.1249;-1.325
78.39;500869.331;-0.489
78.391;500869.537;-0.492
78.392;500869.743;-0.866
78.393;500869.9491;-0.18
78.394;500870.1552;0.098
78.395;500870.3612;-0.044
78.396;500870.5673;0.019
78.397;500870.7734;-0.053
78.398;500870.9794;0.06
78.399;500871.1855;0.205
78.4;500871.3916;0.026
78.401;500871.5977;-0.3
78.402;500871.8038;-0.387
78.403;500872.0099;-0.193
78.404;500872.216;-0.037
78.405;500872.4221;-0.316
78.406;500872.6283;-0.27
78.407;500872.8344;-0.555
78.408;500873.0405;-0.704
78.409;500873.2467;-0.248
78.41;500873.4528;-0.32
78.411;500873.659;-1.614
78.412;500873.8651;
78.413;500874.0713;
78.414;500874.2774;
78.415;500874.4836;
78.416;500874.6898;
78.417;500874.896;
78.418;500875.1021;
78.419;500875.3083;
78.42;500875.5145;
78.421;500875.7207;
78.422;500875.9269;
78.423;500876.1331;
78.424;500876.3394;
78.425;500876.5456;
78.426;500876.7518;
78.427;500876.9581;
78.428;500877.1643;
78.429;500877.3706;
78.43;500877.5768;
78.431;500877.7831;-2.066
78.432;500877.9893;-1.678
78.433;500878.1956;-0.42
78.434;500878.4019;0.211
78.435;500878.6082;0.196
78.436;500878.8145;0.537
78.437;500879.0208;0.701
78.438;500879.227;0.973
78.439;500879.4334;0.774
78.44;500879.6397;0.259
78.441;500879.846;0.187
78.442;500880.0523;0.177
78.443;500880.2586;0.535
78.444;500880.465;0.769
78.445;500880.6713;0.016
78.446;500880.8777;0.868
78.447;500881.084;1.026
78.448;500881.2903;0.988
78.449;500881.4967;1.051
78.45;500881.7031;1.071
78.451;500881.9095;1.075
78.452;500882.1158;0.312
78.453;500882.3222;1.011
78.454;500882.5286;1.085
78.455;500882.735;1.261
78.456;500882.9414;0.474
78.457;500883.1478;0.604
78.458;500883.3542;0.64
78.459;500883.5607;0.527
78.46;500883.7671;0.794
78.461;500883.9735;0.194
78.462;500884.18;0.346
78.463;500884.3864;0.093
78.464;500884.5929;-0.174
78.465;500884.7993;0.186
78.466;500885.0058;0.156
78.467;500885.2122;0.236
78.468;500885.4187;0.072
78.469;500885.6252;-0.064
78.47;500885.8317;-0.419
78.471;500886.0382;0.475
78.472;500886.2447;0.407
78.473;500886.4512;0.041
78.474;500886.6577;
78.475;500886.8642;
78.476;500887.0707;-1.078
78.477;500887.2773;-0.711
78.478;500887.4838;0.247
78.479;500887.6903;1.302
78.48;500887.8969;1.485
78.481;500888.1034;1.945
78.482;500888.31;1.878
78.483;500888.5165;1.482
78.484;500888.7231;1.653
78.485;500888.9297;0.996
78.486;500889.1363;0.862
78.487;500889.3429;1.272
78.488;500889.5495;2.014
78.489;500889.7561;1.459
78.49;500889.9627;0.738
78.491;500890.1693;0.683
78.492;500890.3759;1.963
78.493;500890.5825;1.931
78.494;500890.7892;1.927
78.495;500890.9958;1.919
78.496;500891.2025;1.019
78.497;500891.4091;1.299
78.498;500891.6158;1.582
78.499;500891.8224;0.994
78.5;500892.0291;0.835
78.501;500892.2358;0.559
78.502;500892.4425;1.042
78.503;500892.6492;0.137
78.504;500892.8559;1.246
78.505;500893.0626;0.198
78.506;500893.2693;0.353
78.507;500893.476;0.642
78.508;500893.6827;1.015
78.509;500893.8895;0.706
78.51;500894.0962;1.346
78.511;500894.3029;1.007
78.512;500894.5097;0.846
78.513;500894.7164;1.067
78.514;500894.9232;1.699
78.515;500895.13;1.055
78.516;500895.3368;1.26
78.517;500895.5435;0.695
78.518;500895.7503;0.393
78.519;500895.9571;0.97
78.52;500896.1639;1.098
78.521;500896.3707;1.116
78.522;500896.5775;0.636
78.523;500896.7843;0.266
78.524;500896.9912;1.152
78.525;500897.198;1.236
78.526;500897.4049;0.813
78.527;500897.6117;0.189
78.528;500897.8186;0.802
78.529;500898.0254;0.679
78.53;500898.2323;0.723
78.531;500898.4392;0.313
78.532;500898.6461;1.395
78.533;500898.8529;0.96
78.534;500899.0599;0.737
78.535;500899.2668;1.098
78.536;500899.4737;0.753
78.537;500899.6806;1.045
78.538;500899.8875;1.295
78.539;500900.0944;0.995
78.54;500900.3014;1.199
78.541;500900.5083;1.092
78.542;500900.7153;1.165
78.543;500900.9222;1.074
78.544;500901.1292;0.68
78.545;500901.3362;0.4
78.546;500901.5432;0.255
78.547;500901.7502;0.542
78.548;500901.9571;0.014
78.549;500902.1642;0.163
78.55;500902.3712;1.084
78.551;500902.5782;0.025
78.552;500902.7852;0.331
78.553;500902.9922;1.094
78.554;500903.1993;1.007
78.555;500903.4063;0.914
78.556;500903.6134;0.842
78.557;500903.8204;0.909
78.558;500904.0275;0.967
78.559;500904.2346;0.536
78.56;500904.4417;1.137
78.561;500904.6488;0.699
78.562;500904.8558;0.985
78.563;500905.0629;0.865
78.564;500905.2701;0.995
78.565;500905.4772;0.831
78.566;500905.6843;0.721
78.567;500905.8914;0.229
78.568;500906.0986;1.035
78.569;500906.3057;0.592
78.57;500906.5129;0.811
78.571;500906.7201;0.222
78.572;500906.9272;-0.646
78.573;500907.1344;0.943
78.574;500907.3416;-0.042
78.575;500907.5488;0.28
78.576;500907.756;0.422
78.577;500907.9632;0.911
78.578;500908.1704;0.702
78.579;500908.3776;0.541
78.58;500908.5849;0.989
78.581;500908.7921;0.888
78.582;500908.9994;0.942
78.583;500909.2066;0.74
78.584;500909.4139;0.506
78.585;500909.6212;0.467
78.586;500909.8284;0.019
78.587;500910.0357;0.706
78.588;500910.243;-0.988
78.589;500910.4503;0.084
78.59;500910.6576;0.746
78.591;500910.865;0.667
78.592;500911.0723;0.294
78.593;500911.2796;0.544
78.594;500911.4869;0.349
78.595;500911.6943;0.393
78.596;500911.9017;-0.261
78.597;500912.109;0.505
78.598;500912.3164;0.613
78.599;500912.5238;0.502
78.6;500912.7312;-0.368
78.601;500912.9386;1.361
78.602;500913.146;0.149
78.603;500913.3534;0.626
78.604;500913.5608;0.394
78.605;500913.7682;1.415
78.606;500913.9757;0.737
78.607;500914.1831;0.953
78.608;500914.3905;0.722
78.609;500914.598;0.199
78.61;500914.8055;0.112
78.611;500915.013;-0.385
78.612;500915.2205;-0.89
78.613;500915.4279;-0.325
78.614;500915.6355;0.155
78.615;500915.843;0.316
78.616;500916.0505;-0.329
78.617;500916.258;0.576
78.618;500916.4655;0.063
78.619;500916.6731;0.683
78.62;500916.8807;1.791
78.621;500917.0882;1.933
78.622;500917.2958;1.418
78.623;500917.5033;1.083
78.624;500917.7109;1.339
78.625;500917.9185;0.708
78.626;500918.1261;0.728
78.627;500918.3337;-0.153
78.628;500918.5414;0.968
78.629;500918.749;0.958
78.63;500918.9566;1.282
78.631;500919.1643;1.288
78.632;500919.3719;1.27
78.633;500919.5796;1.13
78.634;500919.7873;0.77
78.635;500919.995;1.099
78.636;500920.2026;1.111
78.637;500920.4103;1.126
78.638;500920.618;0.812
78.639;500920.8258;0.985
78.64;500921.0335;0.856
78.641;500921.2412;0.995
78.642;500921.4489;0.903
78.643;500921.6567;0.917
78.644;500921.8645;-0.046
78.645;500922.0722;0.436
78.646;500922.28;0.963
78.647;500922.4878;1.103
78.648;500922.6956;1.055
78.649;500922.9034;1.026
78.65;500923.1112;0.987
78.651;500923.319;0.949
78.652;500923.5268;1.003
78.653;500923.7347;0.877
78.654;500923.9425;0.899
78.655;500924.1504;0.693
78.656;500924.3582;0.321
78.657;500924.5661;-0.107
78.658;500924.774;0.669
78.659;500924.9819;0.688
78.66;500925.1898;0.503
78.661;500925.3977;0.329
78.662;500925.6056;-0.235
78.663;500925.8135;0.734
78.664;500926.0215;1.026
78.665;500926.2294;0.466
78.666;500926.4374;0.832
78.667;500926.6453;1.066
78.668;500926.8533;1.233
78.669;500927.0613;0.924
78.67;500927.2693;1.497
78.671;500927.4773;1.178
78.672;500927.6853;0.756
78.673;500927.8933;0.254
78.674;500928.1013;-0.048
78.675;500928.3094;0.716
78.676;500928.5174;0.499
78.677;500928.7254;0.695
78.678;500928.9335;0.761
78.679;500929.1416;0.798
78.68;500929.3497;0.436
78.681;500929.5577;0.292
78.682;500929.7658;-0.788
78.683;500929.9739;-0.945
78.684;500930.1821;-2.338
78.685;500930.3902;-1.654
78.686;500930.5983;-1.589
78.687;500930.8065;0.601
78.688;500931.0146;0.773
78.689;500931.2228;-0.016
78.69;500931.4309;0.905
78.691;500931.6391;0.602
78.692;500931.8473;1.046
78.693;500932.0555;0.861
78.694;500932.2637;0.536
78.695;500932.4719;0.82
78.696;500932.6802;0.608
78.697;500932.8884;1.082
78.698;500933.0966;0.395
78.699;500933.3049;0.158
78.7;500933.5132;0.339
78.701;500933.7214;0.007
78.702;500933.9297;0.123
78.703;500934.138;-0.175
78.704;500934.3463;0.044
78.705;500934.5546;0.189
78.706;500934.7629;-0.045
78.707;500934.9712;0.115
78.708;500935.1796;0.036
78.709;500935.3879;0.738
78.71;500935.5963;1.312
78.711;500935.8046;1.246
78.712;500936.013;1.133
78.713;500936.2214;1.385
78.714;500936.4298;0.751
78.715;500936.6382;0.159
78.716;500936.8466;0.841
78.717;500937.055;1.056
78.718;500937.2634;0.605
78.719;500937.4719;0.402
78.72;500937.6803;-0.042
78.721;500937.8888;-0.924
78.722;500938.0973;0.021
78.723;500938.3057;0.513
78.724;500938.5142;0.088
78.725;500938.7227;0.118
78.726;500938.9312;-0.162
78.727;500939.1397;-0.324
78.728;500939.3482;
78.729;500939.5568;-0.867
78.73;500939.7653;-0.592
78.731;500939.9739;0.227
78.732;500940.1824;0.324
78.733;500940.391;-0.018
78.734;500940.5996;0.33
78.735;500940.8082;0.078
78.736;500941.0168;0.221
78.737;500941.2254;0.275
78.738;500941.434;-0.127
78.739;500941.6426;0.178
78.74;500941.8513;-0.027
78.741;500942.0599;0.515
78.742;500942.2686;0.546
78.743;500942.4772;0.249
78.744;500942.6859;-0.964
78.745;500942.8946;-0.021
78.746;500943.1033;-1.667
78.747;500943.312;0.212
78.748;500943.5207;0.296
78.749;500943.7295;0.263
78.75;500943.9382;0.657
78.751;500944.147;0.289
78.752;500944.3557;0.023
78.753;500944.5644;-0.278
78.754;500944.7732;-1.064
78.755;500944.982;-0.241
78.756;500945.1908;-0.437
78.757;500945.3996;-0.744
78.758;500945.6084;-0.341
78.759;500945.8173;-0.645
78.76;500946.0261;0.4
78.761;500946.2349;0.066
78.762;500946.4438;0.597
78.763;500946.6526;0.418
78.764;500946.8615;0.242
78.765;500947.0704;-0.569
78.766;500947.2793;0.284
78.767;500947.4882;0.37
78.768;500947.6971;0.028
78.769;500947.906;0.225
78.77;500948.115;0.091
78.771;500948.3239;0.628
78.772;500948.5328;-0.779
78.773;500948.7418;-0.259
78.774;500948.9508;0.778
78.775;500949.1598;
78.776;500949.3688;-0.834
78.777;500949.5778;0.251
78.778;500949.7867;0.229
78.779;500949.9958;0.989
78.78;500950.2048;0.664
78.781;500950.4139;1.556
78.782;500950.6229;1.088
78.783;500950.832;0.822
78.784;500951.041;0.332
78.785;500951.2501;0.512
78.786;500951.4592;0.251
78.787;500951.6683;0.427
78.788;500951.8774;0.017
78.789;500952.0866;0.781
78.79;500952.2957;0.78
78.791;500952.5048;1.089
78.792;500952.714;1.247
78.793;500952.9231;0.577
78.794;500953.1323;-0.304
78.795;500953.3415;-3.414
78.796;500953.5507;-0.102
78.797;500953.7599;0.572
78.798;500953.9691;0.422
78.799;500954.1784;1.115
78.8;500954.3876;0.726
78.801;500954.5968;0.283
78.802;500954.8061;0.611
78.803;500955.0153;0.781
78.804;500955.2246;0.82
78.805;500955.4339;1.029
78.806;500955.6432;0.818
78.807;500955.8525;0.28
78.808;500956.0618;0.313
78.809;500956.2712;-0.025
78.81;500956.4805;-0.492
78.811;500956.6899;0.355
78.812;500956.8992;0.117
78.813;500957.1086;0.1
78.814;500957.318;0.22
78.815;500957.5274;0.057
78.816;500957.7368;-0.052
78.817;500957.9462;0.548
78.818;500958.1556;-0.616
78.819;500958.365;0.133
78.82;500958.5745;0.561
78.821;500958.784;-0.498
78.822;500958.9934;-0.112
78.823;500959.2029;-0.135
78.824;500959.4124;0.272
78.825;500959.6219;0.239
78.826;500959.8314;0.147
78.827;500960.0409;0.722
78.828;500960.2504;0.516
78.829;500960.46;0.751
78.83;500960.6695;-0.042
78.831;500960.8791;0.499
78.832;500961.0887;-0.063
78.833;500961.2982;0.216
78.834;500961.5078;-0.441
78.835;500961.7174;-0.014
78.836;500961.9271;0.678
78.837;500962.1367;0.247
78.838;500962.3463;0.558
78.839;500962.556;0.334
78.84;500962.7656;0.703
78.841;500962.9753;0.467
78.842;500963.185;0.676
78.843;500963.3946;0.7
78.844;500963.6044;0.648
78.845;500963.8141;0.125
78.846;500964.0238;0.798
78.847;500964.2335;0.794
78.848;500964.4432;0.653
78.849;500964.653;0.598
78.85;500964.8628;-0.684
78.851;500965.0726;-0.547
78.852;500965.2824;-0.018
78.853;500965.4921;-0.381
78.854;500965.702;-0.021
78.855;500965.9118;0.565
78.856;500966.1216;0.564
78.857;500966.3315;0.315
78.858;500966.5413;0.414
78.859;500966.7512;0.043
78.86;500966.9611;-0.202
78.861;500967.171;-0.081
78.862;500967.3808;-0.356
78.863;500967.5907;-0.264
78.864;500967.8007;0.399
78.865;500968.0106;0.333
78.866;500968.2206;0.567
78.867;500968.4305;0.429
78.868;500968.6404;-0.185
78.869;500968.8504;0.617
78.87;500969.0604;0.646
78.871;500969.2704;0.205
78.872;500969.4804;0.515
78.873;500969.6904;0.244
78.874;500969.9005;0.148
78.875;500970.1105;0.537
78.876;500970.3206;0.498
78.877;500970.5306;0.948
78.878;500970.7407;-2.36
78.879;500970.9508;0.484
78.88;500971.1609;0.413
78.881;500971.371;0.383
78.882;500971.5811;0.181
78.883;500971.7912;1.222
78.884;500972.0014;1.412
78.885;500972.2116;1.468
78.886;500972.4217;1.402
78.887;500972.6319;1.977
78.888;500972.8421;2.206
78.889;500973.0523;1.789
78.89;500973.2625;2
78.891;500973.4727;2.099
78.892;500973.6829;1.228
78.893;500973.8932;1.331
78.894;500974.1034;1.338
78.895;500974.3137;0.716
78.896;500974.524;1.28
78.897;500974.7343;1.559
78.898;500974.9446;1.18
78.899;500975.1549;0.407
78.9;500975.3652;0.481
78.901;500975.5756;0.073
78.902;500975.7859;0.478
78.903;500975.9962;1.176
78.904;500976.2066;1.2
78.905;500976.417;1.489
78.906;500976.6274;0.912
78.907;500976.8378;1.048
78.908;500977.0482;1.121
78.909;500977.2587;0.743
78.91;500977.4691;0.82
78.911;500977.6796;0.017
78.912;500977.89;0.701
78.913;500978.1005;0.18
78.914;500978.311;0.913
78.915;500978.5215;1.926
78.916;500978.732;1.236
78.917;500978.9425;0.748
78.918;500979.153;1.099
78.919;500979.3636;0.216
78.92;500979.5742;0.053
78.921;500979.7847;-0.856
78.922;500979.9953;-0.949
78.923;500980.2059;-0.272
78.924;500980.4165;-2.188
78.925;500980.6271;-2.645
78.926;500980.8377;-0.503
78.927;500981.0484;0.262
78.928;500981.259;0.111
78.929;500981.4697;0.345
78.93;500981.6804;0.091
78.931;500981.8911;-0.626
78.932;500982.1018;0.062
78.933;500982.3124;0.145
78.934;500982.5232;0.355
78.935;500982.7339;-0.234
78.936;500982.9447;-0.371
78.937;500983.1554;0.582
78.938;500983.3662;0.197
78.939;500983.577;-0.323
78.94;500983.7878;0.751
78.941;500983.9986;1.752
78.942;500984.2094;1.734
78.943;500984.4202;-0.143
78.944;500984.6311;1.304
78.945;500984.8419;1.075
78.946;500985.0528;0.817
78.947;500985.2637;
78.948;500985.4745;
78.949;500985.6855;
78.95;500985.8964;-2.218
78.951;500986.1073;-1.536
78.952;500986.3182;-0.236
78.953;500986.5292;0.739
78.954;500986.7402;0.857
78.955;500986.9512;0.658
78.956;500987.1621;0.872
78.957;500987.3731;0.506
78.958;500987.5841;0.762
78.959;500987.7952;0.958
78.96;500988.0062;0.847
78.961;500988.2173;0.606
78.962;500988.4283;0.659
78.963;500988.6394;0.943
78.964;500988.8505;0.628
78.965;500989.0616;0.295
78.966;500989.2727;0.894
78.967;500989.4838;1.162
78.968;500989.6949;0.846
78.969;500989.9061;1.342
78.97;500990.1173;1.027
