"","depth","fit","SD"
"250",74.6979999999989,0.875,2.22044604925031e-16
"251",74.7029999999989,0.875,2.22044604925031e-16
"252",74.7079999999989,0.875,2.22044604925031e-16
"253",74.7129999999989,0.875,2.22044604925031e-16
"254",74.7179999999989,0.875,2.22044604925031e-16
"255",74.7229999999988,0.875,2.22044604925031e-16
"256",74.7279999999988,0.875,2.22044604925031e-16
"257",74.7329999999988,0.875,2.22044604925031e-16
"258",74.7379999999988,0.875,2.22044604925031e-16
"259",74.7429999999988,0.875,2.22044604925031e-16
"260",74.7479999999988,0.875,2.22044604925031e-16
"261",74.7529999999988,0.875,2.22044604925031e-16
"262",74.7579999999988,0.875,2.22044604925031e-16
"263",74.7629999999988,0.875,1.11022302462516e-16
"264",74.7679999999988,0.875,0
"265",74.7729999999988,0.875,0
"266",74.7779999999988,0.875,0
"267",74.7829999999988,0.875,0
"268",74.7879999999988,0.875,0
"269",74.7929999999988,0.875,0
"270",74.7979999999988,0.875,0
"271",74.8029999999988,0.875,0
"272",74.8079999999988,0.875,0
"273",74.8129999999988,0.875,0
"274",74.8179999999988,0.875,0
"275",74.8229999999988,0.875,0
"276",74.8279999999988,0.875,1.11022302462516e-16
"277",74.8329999999987,0.875,1.11022302462516e-16
"278",74.8379999999987,0.875,1.11022302462516e-16
"279",74.8429999999987,0.875,1.11022302462516e-16
"280",74.8479999999987,0.875,1.11022302462516e-16
"281",74.8529999999987,0.875,1.11022302462516e-16
"282",74.8579999999987,0.875,1.11022302462516e-16
"283",74.8629999999987,0.875,1.11022302462516e-16
"284",74.8679999999987,0.875,1.11022302462516e-16
"285",74.8729999999987,0.875,1.11022302462516e-16
"286",74.8779999999987,0.875,0
"287",74.8829999999987,0.875,0
"288",74.8879999999987,0.875,0
"289",74.8929999999987,0.875,2.22044604925031e-16
"290",74.8979999999987,0.875,1.11022302462516e-16
"291",74.9029999999987,0.875,0
"292",74.9079999999987,0.875,2.22044604925031e-16
"293",74.9129999999987,0.875,2.22044604925031e-16
"294",74.9179999999987,0.875,2.22044604925031e-16
"295",74.9229999999987,0.875,0
"296",74.9279999999987,0.875,0
"297",74.9329999999987,0.875,0
"298",74.9379999999987,0.875,2.22044604925031e-16
"299",74.9429999999986,0.875,0
"300",74.9479999999986,0.875,0
"301",74.9529999999986,0.875,1.11022302462516e-16
"302",74.9579999999986,0.875,1.11022302462516e-16
"303",74.9629999999986,0.875,2.22044604925031e-16
"304",74.9679999999986,0.875,1.11022302462516e-16
"305",74.9729999999986,0.875,2.22044604925031e-16
"306",74.9779999999986,0.875,2.22044604925031e-16
"307",74.9829999999986,0.875,1.11022302462516e-16
"308",74.9879999999986,0.875,2.22044604925031e-16
"309",74.9929999999986,0.875,2.22044604925031e-16
"310",74.9979999999986,0.875,1.11022302462516e-16
"311",75.0029999999986,0.875,2.22044604925031e-16
"312",75.0079999999986,0.875,2.22044604925031e-16
"313",75.0129999999986,0.875,2.22044604925031e-16
"314",75.0179999999986,0.875,2.22044604925031e-16
"315",75.0229999999986,0.875,2.22044604925031e-16
"316",75.0279999999986,0.875,2.22044604925031e-16
"317",75.0329999999986,0.875,2.22044604925031e-16
"318",75.0379999999986,0.875,2.22044604925031e-16
"319",75.0429999999986,0.875,2.22044604925031e-16
"320",75.0479999999986,0.875,2.22044604925031e-16
"321",75.0529999999985,0.875,2.22044604925031e-16
"322",75.0579999999985,0.875,2.22044604925031e-16
"323",75.0629999999985,0.875,2.22044604925031e-16
"324",75.0679999999985,0.875,2.22044604925031e-16
"325",75.0729999999985,0.875,2.22044604925031e-16
"326",75.0779999999985,0.875,0
"327",75.0829999999985,0.875,0
"328",75.0879999999985,0.875,0
"329",75.0929999999985,0.875,0
"330",75.0979999999985,0.875,0
"331",75.1029999999985,0.875,0
"332",75.1079999999985,0.875,0
"333",75.1129999999985,0.875,0
"334",75.1179999999985,0.875,0
"335",75.1229999999985,0.875,0
"336",75.1279999999985,0.875,0
"337",75.1329999999985,0.875,2.22044604925031e-16
"338",75.1379999999985,0.875,2.22044604925031e-16
"339",75.1429999999985,0.875,2.22044604925031e-16
"340",75.1479999999985,0.875,2.22044604925031e-16
"341",75.1529999999985,0.875,2.22044604925031e-16
"342",75.1579999999985,0.875,2.22044604925031e-16
"343",75.1629999999984,0.875,2.22044604925031e-16
"344",75.1679999999984,0.875,2.22044604925031e-16
"345",75.1729999999984,0.875,2.22044604925031e-16
"346",75.1779999999984,0.875,2.22044604925031e-16
"347",75.1829999999984,0.875,2.22044604925031e-16
"348",75.1879999999984,0.875,2.22044604925031e-16
"349",75.1929999999984,0.875,1.11022302462516e-16
"350",75.1979999999984,0.875,1.11022302462516e-16
"351",75.2029999999984,0.875,0
"352",75.2079999999984,0.875,2.22044604925031e-16
"353",75.2129999999984,0.875,0
"354",75.2179999999984,0.875,0
"355",75.2229999999984,0.875,2.22044604925031e-16
"356",75.2279999999984,0.875,1.11022302462516e-16
"357",75.2329999999984,0.875,0
"358",75.2379999999984,0.875,0
"359",75.2429999999984,0.875,2.22044604925031e-16
"360",75.2479999999984,0.875,2.22044604925031e-16
"361",75.2529999999984,0.875,2.22044604925031e-16
"362",75.2579999999984,0.875,2.22044604925031e-16
"363",75.2629999999984,0.875,2.22044604925031e-16
"364",75.2679999999984,0.875,3.33066907387547e-16
"365",75.2729999999983,0.875,4.44089209850063e-16
"366",75.2779999999983,0.875,4.44089209850063e-16
"367",75.2829999999983,0.875,4.44089209850063e-16
"368",75.2879999999983,0.875,4.44089209850063e-16
"369",75.2929999999983,0.875,4.44089209850063e-16
"370",75.2979999999983,0.875,4.44089209850063e-16
"371",75.3029999999983,0.874999999999999,5.55111512312578e-16
"372",75.3079999999983,0.874999999999999,6.66133814775094e-16
"373",75.3129999999983,0.874999999999999,5.55111512312578e-16
"374",75.3179999999983,0.874999999999999,6.66133814775094e-16
"375",75.3229999999983,0.874999999999999,6.66133814775094e-16
"376",75.3279999999983,0.874999999999999,6.66133814775094e-16
"377",75.3329999999983,0.874999999999999,6.66133814775094e-16
"378",75.3379999999983,0.874999999999999,6.66133814775094e-16
"379",75.3429999999983,0.874999999999999,6.66133814775094e-16
"380",75.3479999999983,0.874999999999999,6.66133814775094e-16
"381",75.3529999999983,0.874999999999999,6.66133814775094e-16
"382",75.3579999999983,0.874999999999999,6.66133814775094e-16
"383",75.3629999999983,0.874999999999999,5.55111512312578e-16
"384",75.3679999999983,0.875,4.44089209850063e-16
"385",75.3729999999983,0.875,4.44089209850063e-16
"386",75.3779999999983,0.875,4.44089209850063e-16
"387",75.3829999999982,0.875,3.33066907387547e-16
"388",75.3879999999982,0.875,3.33066907387547e-16
"389",75.3929999999982,0.875,2.22044604925031e-16
"390",75.3979999999982,0.875,1.11022302462516e-16
"391",75.4029999999982,0.875,1.11022302462516e-16
"392",75.4079999999982,0.875,0
"393",75.4129999999982,0.875,0
"394",75.4179999999982,0.875,2.22044604925031e-16
"395",75.4229999999982,0.875,2.22044604925031e-16
"396",75.4279999999982,0.875,2.22044604925031e-16
"397",75.4329999999982,0.875,4.44089209850063e-16
"398",75.4379999999982,0.875,4.44089209850063e-16
"399",75.4429999999982,0.875000000000001,5.55111512312578e-16
"400",75.4479999999982,0.875000000000001,6.66133814775094e-16
"401",75.4529999999982,0.875000000000001,6.66133814775094e-16
"402",75.4579999999982,0.875000000000001,7.7715611723761e-16
"403",75.4629999999982,0.875000000000001,7.7715611723761e-16
"404",75.4679999999982,0.875000000000001,8.88178419700125e-16
"405",75.4729999999982,0.875000000000001,8.88178419700125e-16
"406",75.4779999999982,0.875000000000001,9.99200722162641e-16
"407",75.4829999999982,0.875000000000001,9.99200722162641e-16
"408",75.4879999999982,0.875000000000001,9.99200722162641e-16
"409",75.4929999999981,0.875000000000001,9.99200722162641e-16
"410",75.4979999999981,0.875000000000001,9.99200722162641e-16
"411",75.5029999999981,0.875000000000001,9.99200722162641e-16
"412",75.5079999999981,0.875000000000001,8.88178419700125e-16
"413",75.5129999999981,0.875000000000001,8.88178419700125e-16
"414",75.5179999999981,0.875000000000001,8.88178419700125e-16
"415",75.5229999999981,0.875000000000001,9.99200722162641e-16
"416",75.5279999999981,0.875000000000001,7.7715611723761e-16
"417",75.5329999999981,0.875000000000001,7.7715611723761e-16
"418",75.5379999999981,0.875000000000001,8.88178419700125e-16
"419",75.5429999999981,0.875000000000001,8.88178419700125e-16
"420",75.5479999999981,0.875000000000001,8.88178419700125e-16
"421",75.5529999999981,0.875000000000001,6.66133814775094e-16
"422",75.5579999999981,0.875000000000001,5.55111512312578e-16
"423",75.5629999999981,0.875,4.44089209850063e-16
"424",75.5679999999981,0.875,4.44089209850063e-16
"425",75.5729999999981,0.875,4.44089209850063e-16
"426",75.5779999999981,0.875,4.44089209850063e-16
"427",75.5829999999981,0.875,3.33066907387547e-16
"428",75.5879999999981,0.875,2.22044604925031e-16
"429",75.5929999999981,0.875,1.11022302462516e-16
"430",75.5979999999981,0.875,2.22044604925031e-16
"431",75.602999999998,0.875,0
"432",75.607999999998,0.875,1.11022302462516e-16
"433",75.612999999998,0.875,1.11022302462516e-16
"434",75.617999999998,0.875,0
"435",75.622999999998,0.875,0
"436",75.627999999998,0.875,1.11022302462516e-16
"437",75.632999999998,0.875,1.11022302462516e-16
"438",75.637999999998,0.875,1.11022302462516e-16
"439",75.642999999998,0.875,1.11022302462516e-16
"440",75.647999999998,0.875,1.11022302462516e-16
"441",75.652999999998,0.875,1.11022302462516e-16
"442",75.657999999998,0.875,1.11022302462516e-16
"443",75.662999999998,0.875,1.11022302462516e-16
"444",75.667999999998,0.875,1.11022302462516e-16
"445",75.672999999998,0.875,1.11022302462516e-16
"446",75.677999999998,0.875,1.11022302462516e-16
"447",75.682999999998,0.875,1.11022302462516e-16
"448",75.687999999998,0.875,1.11022302462516e-16
"449",75.692999999998,0.875,1.11022302462516e-16
"450",75.697999999998,0.875,2.22044604925031e-16
"451",75.702999999998,0.875,2.22044604925031e-16
"452",75.707999999998,0.875,2.22044604925031e-16
"453",75.7129999999979,0.875,2.22044604925031e-16
"454",75.7179999999979,0.875,2.22044604925031e-16
"455",75.7229999999979,0.875,2.22044604925031e-16
"456",75.7279999999979,0.875,2.22044604925031e-16
"457",75.7329999999979,0.875,2.22044604925031e-16
"458",75.7379999999979,0.875,2.22044604925031e-16
"459",75.7429999999979,0.875,2.22044604925031e-16
"460",75.7479999999979,0.875,2.22044604925031e-16
"461",75.7529999999979,0.875,2.22044604925031e-16
"462",75.7579999999979,0.875,1.11022302462516e-16
"463",75.7629999999979,0.875,2.22044604925031e-16
"464",75.7679999999979,0.875,2.22044604925031e-16
"465",75.7729999999979,0.875,2.22044604925031e-16
"466",75.7779999999979,0.875,2.22044604925031e-16
"467",75.7829999999979,0.875,2.22044604925031e-16
"468",75.7879999999979,0.875,2.22044604925031e-16
"469",75.7929999999979,0.875,2.22044604925031e-16
"470",75.7979999999979,0.875,2.22044604925031e-16
"471",75.8029999999979,0.875,2.22044604925031e-16
"472",75.8079999999979,0.875,2.22044604925031e-16
"473",75.8129999999979,0.875,2.22044604925031e-16
"474",75.8179999999979,0.875,2.22044604925031e-16
"475",75.8229999999978,0.875,2.22044604925031e-16
"476",75.8279999999978,0.875,3.33066907387547e-16
"477",75.8329999999978,0.875,2.22044604925031e-16
"478",75.8379999999978,0.875,1.11022302462516e-16
"479",75.8429999999978,0.875,3.33066907387547e-16
"480",75.8479999999978,0.875,2.22044604925031e-16
"481",75.8529999999978,0.875,2.22044604925031e-16
"482",75.8579999999978,0.875,2.22044604925031e-16
"483",75.8629999999978,0.875,2.22044604925031e-16
"484",75.8679999999978,0.875,2.22044604925031e-16
"485",75.8729999999978,0.875,2.22044604925031e-16
"486",75.8779999999978,0.875,2.22044604925031e-16
"487",75.8829999999978,0.875,4.44089209850063e-16
"488",75.8879999999978,0.875,2.22044604925031e-16
"489",75.8929999999978,0.875,2.22044604925031e-16
"490",75.8979999999978,0.875,2.22044604925031e-16
"491",75.9029999999978,0.875,2.22044604925031e-16
"492",75.9079999999978,0.875,2.22044604925031e-16
"493",75.9129999999978,0.875,2.22044604925031e-16
"494",75.9179999999978,0.875,2.22044604925031e-16
"495",75.9229999999978,0.875,2.22044604925031e-16
"496",75.9279999999978,0.875,2.22044604925031e-16
"497",75.9329999999977,0.875,2.22044604925031e-16
"498",75.9379999999977,0.875,2.22044604925031e-16
"499",75.9429999999977,0.875,1.11022302462516e-16
"500",75.9479999999977,0.875,2.22044604925031e-16
"501",75.9529999999977,0.875,2.22044604925031e-16
"502",75.9579999999977,0.875,2.22044604925031e-16
"503",75.9629999999977,0.875,2.22044604925031e-16
"504",75.9679999999977,0.875,2.22044604925031e-16
"505",75.9729999999977,0.874999999998807,1.19304566226219e-12
"506",75.9779999999977,0.874999999995213,4.78728168218368e-12
"507",75.9829999999977,0.874999999989194,1.08062447878865e-11
"508",75.9879999999977,0.874999999980727,1.92733606851903e-11
"509",75.9929999999977,0.874999999969788,3.0212166102217e-11
"510",75.9979999999977,0.874999999956354,4.36459757224839e-11
"511",76.0029999999977,0.874999999940402,5.95983262741129e-11
"512",76.0079999999977,0.874999999921907,7.80927544852261e-11
"513",76.0129999999977,0.874999999900848,9.91523529947358e-11
"514",76.0179999999977,0.874999999877199,1.22800880575369e-10
"515",76.0229999999977,0.874999999850938,1.4906154088834e-10
"516",76.0279999999977,0.874999999822042,1.77958092706376e-10
"517",76.0329999999977,0.874999999790486,2.0951362866839e-10
"518",76.0379999999977,0.874999999756248,2.43751796524805e-10
"519",76.0429999999976,0.874999999719304,2.80696021981441e-10
"520",76.0479999999976,0.87499999967963,3.20369619721816e-10
"521",76.0529999999976,0.874999999637204,3.62796126474052e-10
"522",76.0579999999976,0.874999999592001,4.07998967943968e-10
"523",76.0629999999976,0.874999999543999,4.56001458815081e-10
"524",76.0679999999976,0.874999999493173,5.06827246837815e-10
"525",76.0729999999976,0.8749999994395,5.60499646695689e-10
"526",76.0779999999976,0.874999999382958,6.17042084094521e-10
"527",76.0829999999976,0.874999999323522,6.76477984740131e-10
"528",76.0879999999976,0.874999999261169,7.38830885360642e-10
"529",76.0929999999976,0.874999999195876,8.04124100639569e-10
"530",76.0979999999976,0.874999999127619,8.72381278327339e-10
"531",76.1029999999976,0.874999999056374,9.43625511062862e-10
"532",76.1079999999976,0.874999998982119,1.01788055761887e-09
"533",76.1129999999976,0.87499999890483,1.09516962165657e-09
"534",76.1179999999976,0.874999998824484,1.17551635092639e-09
"535",76.1229999999976,0.874999998741056,1.25894406011184e-09
"536",76.1279999999976,0.874999998654524,1.34547617491876e-09
"537",76.1329999999976,0.874999867456736,1.3254326436396e-07
"538",76.1379999999976,0.874999478928246,5.21071754078228e-07
"539",76.1429999999976,0.874998840402091,1.15959790902842e-06
"540",76.1479999999976,0.874997959211307,2.0407886932583e-06
"541",76.1529999999975,0.87499684268893,3.15731107025652e-06
"542",76.1579999999975,0.874995498167995,4.50183200462195e-06
"543",76.1629999999975,0.87499393298154,6.06701845973223e-06
"544",76.1679999999975,0.8749921544626,7.8455373995201e-06
"545",76.1729999999975,0.874990169944212,9.83005578825136e-06
"546",76.1779999999975,0.874987986759411,1.20132405893036e-05
"547",76.1829999999975,0.874985612241233,1.43877587671648e-05
